LocationID,PeriodID,Species,CoverClass,Comments
WICR_InvPla_49,WICRInvPla2006Aug22,RHGL,2,thick
WICR_InvPla_49,WICRInvPla2016Jul20,RHGL,2,
WICR_InvPla_50,WICRInvPla2016Jul20,RHGL,2,
WICR_InvPla_51,WICRInvPla2006Aug22,RHGL,4,forested old field & open field
WICR_InvPla_52,WICRInvPla2006Aug22,RHGL,3,forested old field
WICR_InvPla_58,WICRInvPla2006Aug22,RHGL,3,open field
WICR_InvPla_112,WICRInvPla2013Jun17,RHGL,2,
WICR_InvPla_134,WICRInvPla2020Jul14,RHGL,4,
WICR_InvPla_90,WICRInvPla2020Jul14,RHGL,2,
WICR_InvPla_104,WICRInvPla2006Aug22,RHGL,3,open, shrubby field
WICR_InvPla_99,WICRInvPla2020Jul14,RHGL,5,
WICR_InvPla_103,WICRInvPla2016Jul20,RHGL,2,
WICR_InvPla_112,WICRInvPla2020Jul14,RHGL,3,
WICR_InvPla_103,WICRInvPla2013Jun17,RHGL,2,
WICR_InvPla_113,WICRInvPla2020Jul14,RHGL,2,
WICR_InvPla_122,WICRInvPla2020Jul14,RHGL,1,
WICR_InvPla_123,WICRInvPla2020Jul14,RHGL,1,
WICR_InvPla_83,WICRInvPla2013Jun17,RHGL,2,
WICR_InvPla_128,WICRInvPla2020Jul14,RHGL,2,
WICR_InvPla_63,WICRInvPla2020Jul14,RHGL,2,
WICR_InvPla_135,WICRInvPla2020Jul14,RHGL,4,
WICR_InvPla_155,WICRInvPla2020Jul14,RHGL,4,
WICR_InvPla_167,WICRInvPla2020Jul14,RHGL,4,
WICR_InvPla_171,WICRInvPla2020Jul14,RHGL,3,
WICR_InvPla_100,WICRInvPla2016Jul20,RHGL,4,
WICR_InvPla_181,WICRInvPla2020Jul14,RHGL,1,
WICR_InvPla_188,WICRInvPla2020Jul14,RHGL,3,
WICR_InvPla_22,WICRInvPla2020Jul14,RHGL,1,
WICR_InvPla_7,WICRInvPla2020Jul14,RHGL,5,
WICR_InvPla_127,WICRInvPla2020Jul14,RHGL,4,
WICR_InvPla_97,WICRInvPla2006Aug22,RHGL,2,forested old field
WICR_InvPla_83,WICRInvPla2006Aug22,RHGL,4,old field
WICR_InvPla_88,WICRInvPla2016Jul20,RHGL,5,
WICR_InvPla_89,WICRInvPla2006Aug22,RHGL,2,
WICR_InvPla_89,WICRInvPla2013Jun17,RHGL,6,
WICR_InvPla_89,WICRInvPla2016Jul20,RHGL,5,
WICR_InvPla_90,WICRInvPla2006Aug22,RHGL,1,open field
WICR_InvPla_90,WICRInvPla2013Jun17,RHGL,6,
WICR_InvPla_90,WICRInvPla2016Jul20,RHGL,6,
WICR_InvPla_91,WICRInvPla2016Jul20,RHGL,4,
WICR_InvPla_104,WICRInvPla2013Jun17,RHGL,3,
WICR_InvPla_96,WICRInvPla2006Aug22,RHGL,3,shrubby old field
WICR_InvPla_104,WICRInvPla2016Jul20,RHGL,3,
WICR_InvPla_99,WICRInvPla2006Aug22,RHGL,2,recently burned forest
WICR_InvPla_99,WICRInvPla2013Jun17,RHGL,4,
WICR_InvPla_99,WICRInvPla2016Jul20,RHGL,5,
WICR_InvPla_21,WICRInvPla2020Jul14,RHGL,2,
WICR_InvPla_30,WICRInvPla2020Jul14,RHGL,1,
WICR_InvPla_35,WICRInvPla2020Jul14,RHGL,1,
WICR_InvPla_49,WICRInvPla2020Jul14,RHGL,1,
WICR_InvPla_51,WICRInvPla2020Jul14,RHGL,3,
WICR_InvPla_62,WICRInvPla2020Jul14,RHGL,2,
WICR_InvPla_84,WICRInvPla2013Jun17,RHGL,2,
WICR_InvPla_95,WICRInvPla2006Aug22,RHGL,1,open field
WICR_InvPla_172,WICRInvPla2016Jul20,RHGL,3,
WICR_InvPla_183,WICRInvPla2006Aug22,RHGL,3,not surveyed - entered the same as unit 155
WICR_InvPla_180,WICRInvPla2016Jul20,RHGL,2,
WICR_InvPla_173,WICRInvPla2013Jun17,RHGL,4,
WICR_InvPla_187,WICRInvPla2016Jul20,RHGL,3,
WICR_InvPla_172,WICRInvPla2006Aug22,RHGL,2,steep, woody debris
WICR_InvPla_175,WICRInvPla2006Aug22,RHGL,3,not surveyed - entered the same as unit 155
WICR_InvPla_113,WICRInvPla2016Jul20,RHGL,2,
WICR_InvPla_182,WICRInvPla2013Jun17,RHGL,3,
WICR_InvPla_187,WICRInvPla2013Jun17,RHGL,2,
WICR_InvPla_181,WICRInvPla2013Jun17,RHGL,3,
WICR_InvPla_172,WICRInvPla2013Jun17,RHGL,4,
WICR_InvPla_182,WICRInvPla2016Jul20,RHGL,2,
WICR_InvPla_181,WICRInvPla2016Jul20,RHGL,2,
WICR_InvPla_181,WICRInvPla2006Aug22,RHGL,2,steep chert slope
WICR_InvPla_99,WICRInvPla2016Jul20,ROMU,3,
WICR_InvPla_106,WICRInvPla2016Jul20,ROMU,1,
WICR_InvPla_5,WICRInvPla2020Jul14,ROMU,3,
WICR_InvPla_6,WICRInvPla2020Jul14,ROMU,3,
WICR_InvPla_7,WICRInvPla2020Jul14,ROMU,3,
WICR_InvPla_99,WICRInvPla2013Jun17,ROMU,4,
WICR_InvPla_173,WICRInvPla2006Aug22,ROMU,2,steep, thick
WICR_InvPla_135,WICRInvPla2016Jul20,ROMU,3,
WICR_InvPla_12,WICRInvPla2020Jul14,ROMU,1,
WICR_InvPla_97,WICRInvPla2016Jul20,ROMU,3,
WICR_InvPla_136,WICRInvPla2006Aug22,ROMU,3,forested old field
WICR_InvPla_13,WICRInvPla2020Jul14,ROMU,1,
WICR_InvPla_97,WICRInvPla2006Aug22,ROMU,3,forested old field
WICR_InvPla_107,WICRInvPla2006Aug22,ROMU,1,forested old field
WICR_InvPla_136,WICRInvPla2013Jun17,ROMU,4,
WICR_InvPla_96,WICRInvPla2016Jul20,ROMU,2,
WICR_InvPla_96,WICRInvPla2013Jun17,ROMU,3,
WICR_InvPla_96,WICRInvPla2006Aug22,ROMU,1,shrubby old field
WICR_InvPla_95,WICRInvPla2006Aug22,ROMU,1,open field
WICR_InvPla_94,WICRInvPla2016Jul20,ROMU,3,
WICR_InvPla_94,WICRInvPla2006Aug22,ROMU,2,forested old field
WICR_InvPla_136,WICRInvPla2016Jul20,ROMU,3,
WICR_InvPla_93,WICRInvPla2016Jul20,ROMU,3,
WICR_InvPla_97,WICRInvPla2013Jun17,ROMU,2,
WICR_InvPla_45,WICRInvPla2020Jul14,ROMU,3,
WICR_InvPla_17,WICRInvPla2020Jul14,ROMU,2,
WICR_InvPla_133,WICRInvPla2016Jul20,ROMU,2,
WICR_InvPla_39,WICRInvPla2020Jul14,ROMU,3,
WICR_InvPla_40,WICRInvPla2020Jul14,ROMU,2,
WICR_InvPla_35,WICRInvPla2020Jul14,ROMU,1,
WICR_InvPla_7,WICRInvPla2020Jul14,SCAR7,3,
WICR_InvPla_18,WICRInvPla2020Jul14,SCAR7,1,
WICR_InvPla_70,WICRInvPla2020Jul14,SCAR7,5,
WICR_InvPla_142,WICRInvPla2013Jun17,SCAR7,3,
WICR_InvPla_42,WICRInvPla2013Jun17,SCAR7,2,
WICR_InvPla_71,WICRInvPla2020Jul14,SCAR7,3,
WICR_InvPla_42,WICRInvPla2016Jul20,SCAR7,4,
WICR_InvPla_21,WICRInvPla2013Jun17,SCAR7,2,
WICR_InvPla_104,WICRInvPla2016Jul20,SCAR7,5,
WICR_InvPla_172,WICRInvPla2013Jun17,SCAR7,3,
WICR_InvPla_82,WICRInvPla2020Jul14,SCAR7,4,
WICR_InvPla_69,WICRInvPla2020Jul14,SCAR7,3,
WICR_InvPla_13,WICRInvPla2013Jun17,SCAR7,2,
WICR_InvPla_151,WICRInvPla2016Jul20,SCAR7,4,
WICR_InvPla_109,WICRInvPla2016Jul20,SCAR7,3,
WICR_InvPla_68,WICRInvPla2020Jul14,SCAR7,3,
WICR_InvPla_9,WICRInvPla2013Jun17,SCAR7,2,
WICR_InvPla_110,WICRInvPla2016Jul20,SCAR7,3,
WICR_InvPla_86,WICRInvPla2020Jul14,SCAR7,1,
WICR_InvPla_86,WICRInvPla2016Jul20,SCAR7,3,
WICR_InvPla_136,WICRInvPla2013Jun17,SCAR7,3,
WICR_InvPla_142,WICRInvPla2016Jul20,SCAR7,2,
WICR_InvPla_40,WICRInvPla2013Jun17,SCAR7,3,
WICR_InvPla_94,WICRInvPla2020Jul14,SCAR7,4,
WICR_InvPla_40,WICRInvPla2016Jul20,SCAR7,1,
WICR_InvPla_41,WICRInvPla2016Jul20,SCAR7,4,
WICR_InvPla_183,WICRInvPla2016Jul20,SCAR7,2,
WICR_InvPla_81,WICRInvPla2020Jul14,SCAR7,2,
WICR_InvPla_84,WICRInvPla2020Jul14,SCAR7,4,
WICR_InvPla_41,WICRInvPla2013Jun17,SCAR7,2,
WICR_InvPla_83,WICRInvPla2020Jul14,SCAR7,4,
WICR_InvPla_88,WICRInvPla2013Jun17,SCAR7,3,
WICR_InvPla_104,WICRInvPla2013Jun17,SCAR7,4,
WICR_InvPla_88,WICRInvPla2016Jul20,SCAR7,3,
WICR_InvPla_22,WICRInvPla2016Jul20,SCAR7,1,
WICR_InvPla_47,WICRInvPla2016Jul20,SCAR7,4,
WICR_InvPla_15,WICRInvPla2013Jun17,SCAR7,2,
WICR_InvPla_48,WICRInvPla2016Jul20,SCAR7,5,
WICR_InvPla_13,WICRInvPla2016Jul20,SCAR7,3,
WICR_InvPla_60,WICRInvPla2020Jul14,SCAR7,1,
WICR_InvPla_61,WICRInvPla2020Jul14,SCAR7,1,
WICR_InvPla_47,WICRInvPla2013Jun17,SCAR7,5,
WICR_InvPla_48,WICRInvPla2013Jun17,SCAR7,5,
WICR_InvPla_46,WICRInvPla2016Jul20,SCAR7,2,
WICR_InvPla_131,WICRInvPla2013Jun17,SCAR7,2,
WICR_InvPla_59,WICRInvPla2020Jul14,SCAR7,4,
WICR_InvPla_105,WICRInvPla2020Jul14,SEVA4,3,
WICR_InvPla_22,WICRInvPla2016Jul20,SEVA4,3,
WICR_InvPla_118,WICRInvPla2013Jun17,SEVA4,1,
WICR_InvPla_14,WICRInvPla2016Jul20,SEVA4,2,
WICR_InvPla_48,WICRInvPla2020Jul14,SEVA4,5,
WICR_InvPla_15,WICRInvPla2016Jul20,SEVA4,2,
WICR_InvPla_106,WICRInvPla2013Jun17,SEVA4,2,
WICR_InvPla_38,WICRInvPla2020Jul14,SEVA4,3,
WICR_InvPla_42,WICRInvPla2016Jul20,SEVA4,1,
WICR_InvPla_105,WICRInvPla2006Aug22,SEVA4,2,shrubby field, bottomland forest, & open field
WICR_InvPla_14,WICRInvPla2020Jul14,SEVA4,1,
WICR_InvPla_38,WICRInvPla2016Jul20,SEVA4,3,
WICR_InvPla_106,WICRInvPla2016Jul20,SEVA4,1,
WICR_InvPla_39,WICRInvPla2006Aug22,SEVA4,3,shrubby old field
WICR_InvPla_171,WICRInvPla2013Jun17,SEVA4,2,
WICR_InvPla_186,WICRInvPla2020Jul14,SEVA4,1,
WICR_InvPla_119,WICRInvPla2006Aug22,SEVA4,2,bottomland forest, shrubby field
WICR_InvPla_55,WICRInvPla2006Aug22,SEVA4,2,bottomland forest
WICR_InvPla_48,WICRInvPla2013Jun17,SEVA4,3,
WICR_InvPla_105,WICRInvPla2016Jul20,SEVA4,2,
WICR_InvPla_39,WICRInvPla2013Jun17,SEVA4,3,
WICR_InvPla_30,WICRInvPla2020Jul14,SEVA4,1,
WICR_InvPla_30,WICRInvPla2013Jun17,SEVA4,2,
WICR_InvPla_190,WICRInvPla2020Jul14,SEVA4,4,
WICR_InvPla_48,WICRInvPla2016Jul20,SEVA4,2,
WICR_InvPla_39,WICRInvPla2020Jul14,SEVA4,4,
WICR_InvPla_22,WICRInvPla2013Jun17,SEVA4,3,
WICR_InvPla_190,WICRInvPla2016Jul20,SEVA4,3,
WICR_InvPla_106,WICRInvPla2020Jul14,SEVA4,2,
WICR_InvPla_47,WICRInvPla2013Jun17,SEVA4,3,
WICR_InvPla_172,WICRInvPla2013Jun17,SEVA4,3,
WICR_InvPla_118,WICRInvPla2020Jul14,SEVA4,2,
WICR_InvPla_190,WICRInvPla2013Jun17,SEVA4,7,
WICR_InvPla_133,WICRInvPla2016Jul20,SEVA4,1,
WICR_InvPla_105,WICRInvPla2013Jun17,SEVA4,2,
WICR_InvPla_92,WICRInvPla2013Jun17,SEVA4,2,
WICR_InvPla_43,WICRInvPla2016Jul20,SEVA4,1,
WICR_InvPla_191,WICRInvPla2013Jun17,SOAR2,1,
WICR_InvPla_194,WICRInvPla2013Jun17,SOAR2,1,
WICR_InvPla_160,WICRInvPla2016Jul20,SOAR2,2,
WICR_InvPla_15,WICRInvPla2016Jul20,SOAR2,1,
WICR_InvPla_172,WICRInvPla2013Jun17,SOAR2,2,
WICR_InvPla_6,WICRInvPla2016Jul20,SOAR2,1,
WICR_InvPla_8,WICRInvPla2016Jul20,SOAR2,1,
WICR_InvPla_39,WICRInvPla2013Jun17,SOAR2,2,
WICR_InvPla_161,WICRInvPla2016Jul20,SOAR2,1,
WICR_InvPla_161,WICRInvPla2013Jun17,SOAR2,1,
WICR_InvPla_106,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_103,WICRInvPla2016Jul20,SOHA,3,
WICR_InvPla_105,WICRInvPla2006Aug22,SOHA,1,shrubby field, bottomland forest, & open field
WICR_InvPla_117,WICRInvPla2016Jul20,SOHA,3,
WICR_InvPla_105,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_119,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_118,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_102,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_117,WICRInvPla2006Aug22,SOHA,2,open field
WICR_InvPla_104,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_117,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_103,WICRInvPla2006Aug22,SOHA,2,open field
WICR_InvPla_105,WICRInvPla2016Jul20,SOHA,5,
WICR_InvPla_111,WICRInvPla2016Jul20,SOHA,1,
WICR_InvPla_104,WICRInvPla2016Jul20,SOHA,4,
WICR_InvPla_103,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_134,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_51,WICRInvPla2020Jul14,SOHA,4,
WICR_InvPla_30,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_160,WICRInvPla2016Jul20,SOHA,1,
WICR_InvPla_63,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_89,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_132,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_133,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_151,WICRInvPla2016Jul20,SOHA,3,
WICR_InvPla_151,WICRInvPla2013Jun17,SOHA,3,
WICR_InvPla_151,WICRInvPla2020Jul14,SOHA,3,
WICR_InvPla_86,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_162,WICRInvPla2016Jul20,SOHA,1,
WICR_InvPla_41,WICRInvPla2006Aug22,SOHA,3,forested old field
WICR_InvPla_51,WICRInvPla2013Jun17,SOHA,3,
WICR_InvPla_22,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_119,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_147,WICRInvPla2006Aug22,SOHA,2,open field & bottomland forest
WICR_InvPla_21,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_136,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_189,WICRInvPla2013Jun17,SOHA,5,
WICR_InvPla_147,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_42,WICRInvPla2006Aug22,SOHA,2,shrubby old field
WICR_InvPla_111,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_105,WICRInvPla2020Jul14,SOHA,3,
WICR_InvPla_45,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_51,WICRInvPla2006Aug22,SOHA,3,forested old field & open field
WICR_InvPla_51,WICRInvPla2016Jul20,SOHA,3,
WICR_InvPla_171,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_22,WICRInvPla2016Jul20,SOHA,4,
WICR_InvPla_52,WICRInvPla2013Jun17,SOHA,1,
WICR_InvPla_22,WICRInvPla2013Jun17,SOHA,1,
WICR_InvPla_171,WICRInvPla2016Jul20,SOHA,4,
WICR_InvPla_123,WICRInvPla2020Jul14,SOHA,3,
WICR_InvPla_103,WICRInvPla2020Jul14,SOHA,3,
WICR_InvPla_122,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_115,WICRInvPla2020Jul14,SOHA,4,
WICR_InvPla_49,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_96,WICRInvPla2020Jul14,SOHA,4,
WICR_InvPla_117,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_39,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_118,WICRInvPla2020Jul14,SOHA,3,
WICR_InvPla_73,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_47,WICRInvPla2006Aug22,SOHA,2,field
WICR_InvPla_189,WICRInvPla2016Jul20,SOHA,3,
WICR_InvPla_147,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_104,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_18,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_171,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_90,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_132,WICRInvPla2016Jul20,SOHA,1,
WICR_InvPla_190,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_38,WICRInvPla2016Jul20,SOHA,3,
WICR_InvPla_60,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_38,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_13,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_123,WICRInvPla2016Jul20,SOHA,4,
WICR_InvPla_133,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_135,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_189,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_37,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_7,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_183,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_90,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_68,WICRInvPla2020Jul14,SOHA,2,
WICR_InvPla_30,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_190,WICRInvPla2013Jun17,SOHA,1,
WICR_InvPla_15,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_136,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_162,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_135,WICRInvPla2016Jul20,SOHA,1,
WICR_InvPla_95,WICRInvPla2006Aug22,SOHA,1,open field
WICR_InvPla_136,WICRInvPla2013Jun17,SOHA,2,
WICR_InvPla_160,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_39,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_96,WICRInvPla2016Jul20,SOHA,3,
WICR_InvPla_190,WICRInvPla2016Jul20,SOHA,2,
WICR_InvPla_134,WICRInvPla2016Jul20,SOHA,1,
WICR_InvPla_155,WICRInvPla2020Jul14,SOHA,1,
WICR_InvPla_96,WICRInvPla2006Aug22,SOHA,3,shrubby old field
WICR_InvPla_35,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_70,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_49,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_47,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_35,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_34,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_48,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_34,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_50,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_43,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_69,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_110,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_37,WICRInvPla2016Jul20,TOAR,2,
WICR_InvPla_111,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_40,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_40,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_55,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_41,WICRInvPla2013Jun17,TOAR,3,
WICR_InvPla_41,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_59,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_52,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_43,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_42,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_48,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_61,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_42,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_62,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_44,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_44,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_104,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_36,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_63,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_50,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_51,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_83,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_70,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_70,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_21,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_71,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_15,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_74,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_106,WICRInvPla2013Jun17,TOAR,3,
WICR_InvPla_77,WICRInvPla2013Jun17,TOAR,3,
WICR_InvPla_77,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_13,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_8,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_8,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_6,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_80,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_22,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_83,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_88,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_7,WICRInvPla2020Jul14,TOAR,3,
WICR_InvPla_6,WICRInvPla2020Jul14,TOAR,3,
WICR_InvPla_91,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_2,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_99,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_97,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_97,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_107,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_94,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_95,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_8,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_37,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_105,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_43,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_42,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_41,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_52,WICRInvPla2013Jun17,TOAR,4,
WICR_InvPla_36,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_35,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_34,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_51,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_40,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_53,WICRInvPla2013Jun17,TOAR,3,
WICR_InvPla_39,WICRInvPla2020Jul14,TOAR,3,
WICR_InvPla_7,WICRInvPla2016Jul20,TOAR,2,
WICR_InvPla_55,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_7,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_60,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_33,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_105,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_30,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_62,WICRInvPla2013Jun17,TOAR,3,
WICR_InvPla_62,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_63,WICRInvPla2013Jun17,TOAR,3,
WICR_InvPla_29,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_63,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_27,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_25,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_26,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_51,WICRInvPla2013Jun17,TOAR,4,
WICR_InvPla_54,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_160,WICRInvPla2013Jun17,TOAR,3,
WICR_InvPla_151,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_14,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_14,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_135,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_142,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_149,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_15,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_134,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_15,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_133,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_117,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_150,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_151,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_195,WICRInvPla2013Jun17,TOAR,1,
WICR_InvPla_162,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_189,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_194,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_163,WICRInvPla2013Jun17,TOAR,2,
WICR_InvPla_117,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_118,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_131,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_119,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_124,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_120,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_161,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_161,WICRInvPla2013Jun17,TOAR,3,
WICR_InvPla_123,WICRInvPla2020Jul14,TOAR,2,
WICR_InvPla_160,WICRInvPla2016Jul20,TOAR,2,
WICR_InvPla_135,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_162,WICRInvPla2016Jul20,TOAR,1,
WICR_InvPla_190,WICRInvPla2020Jul14,TOAR,1,
WICR_InvPla_136,WICRInvPla2013Jun17,TOAR,2,
